year,siteID,miss,miss45
2005,IT-MBo,FALSE,FALSE
2006,IT-MBo,FALSE,FALSE
2007,IT-MBo,FALSE,FALSE
2008,IT-MBo,FALSE,FALSE
2009,IT-MBo,FALSE,FALSE
2010,IT-MBo,FALSE,FALSE
2011,IT-MBo,FALSE,FALSE
2012,IT-MBo,FALSE,FALSE
2013,IT-MBo,FALSE,FALSE
2001,IT-MBo,TRUE,TRUE
2002,IT-MBo,TRUE,TRUE
2014,IT-MBo,TRUE,TRUE
2004,IT-Noe,FALSE,FALSE
2005,IT-Noe,FALSE,FALSE
2006,IT-Noe,FALSE,FALSE
2007,IT-Noe,FALSE,FALSE
2008,IT-Noe,FALSE,FALSE
2009,IT-Noe,FALSE,FALSE
2010,IT-Noe,FALSE,FALSE
2011,IT-Noe,FALSE,FALSE
2012,IT-Noe,FALSE,FALSE
2013,IT-Noe,FALSE,FALSE
2014,IT-Noe,FALSE,FALSE
2001,IT-Noe,TRUE,TRUE
2002,IT-Noe,TRUE,TRUE
2003,IT-Noe,TRUE,TRUE
2002,IT-PT1,FALSE,FALSE
2003,IT-PT1,FALSE,FALSE
2004,IT-PT1,FALSE,FALSE
2001,IT-PT1,TRUE,TRUE
2005,IT-PT1,TRUE,TRUE
2006,IT-PT1,TRUE,TRUE
2007,IT-PT1,TRUE,TRUE
2008,IT-PT1,TRUE,TRUE
2009,IT-PT1,TRUE,TRUE
2010,IT-PT1,TRUE,TRUE
2011,IT-PT1,TRUE,TRUE
2012,IT-PT1,TRUE,TRUE
2013,IT-PT1,TRUE,TRUE
2014,IT-PT1,TRUE,TRUE
2001,IT-Ren,FALSE,FALSE
2002,IT-Ren,FALSE,FALSE
2003,IT-Ren,FALSE,FALSE
2004,IT-Ren,FALSE,FALSE
2005,IT-Ren,FALSE,FALSE
2006,IT-Ren,FALSE,FALSE
2007,IT-Ren,FALSE,FALSE
2008,IT-Ren,FALSE,FALSE
2009,IT-Ren,FALSE,FALSE
2010,IT-Ren,FALSE,FALSE
2011,IT-Ren,FALSE,FALSE
2012,IT-Ren,FALSE,FALSE
2013,IT-Ren,FALSE,FALSE
2014,IT-Ren,TRUE,TRUE
2001,IT-Ro1,FALSE,FALSE
2002,IT-Ro1,FALSE,FALSE
2003,IT-Ro1,FALSE,FALSE
2004,IT-Ro1,FALSE,FALSE
2005,IT-Ro1,FALSE,FALSE
2006,IT-Ro1,FALSE,FALSE
2007,IT-Ro1,FALSE,FALSE
2008,IT-Ro1,FALSE,FALSE
2009,IT-Ro1,TRUE,TRUE
2010,IT-Ro1,TRUE,TRUE
2011,IT-Ro1,TRUE,TRUE
2012,IT-Ro1,TRUE,TRUE
2013,IT-Ro1,TRUE,TRUE
2014,IT-Ro1,TRUE,TRUE
2002,IT-Ro2,FALSE,FALSE
2003,IT-Ro2,FALSE,FALSE
2004,IT-Ro2,FALSE,FALSE
2005,IT-Ro2,FALSE,FALSE
2006,IT-Ro2,FALSE,FALSE
2007,IT-Ro2,FALSE,FALSE
2008,IT-Ro2,FALSE,FALSE
2009,IT-Ro2,TRUE,TRUE
2010,IT-Ro2,FALSE,FALSE
2011,IT-Ro2,FALSE,FALSE
2012,IT-Ro2,FALSE,FALSE
2001,IT-Ro2,TRUE,TRUE
2013,IT-Ro2,TRUE,TRUE
2014,IT-Ro2,TRUE,TRUE
2013,IT-SR2,FALSE,FALSE
2014,IT-SR2,FALSE,FALSE
2001,IT-SR2,TRUE,TRUE
2002,IT-SR2,TRUE,TRUE
2003,IT-SR2,TRUE,TRUE
2004,IT-SR2,TRUE,TRUE
2005,IT-SR2,TRUE,TRUE
2006,IT-SR2,TRUE,TRUE
2007,IT-SR2,TRUE,TRUE
2008,IT-SR2,TRUE,TRUE
2009,IT-SR2,TRUE,TRUE
2010,IT-SR2,TRUE,TRUE
2011,IT-SR2,TRUE,TRUE
2012,IT-SR2,TRUE,TRUE
2001,IT-SRo,FALSE,FALSE
2002,IT-SRo,FALSE,FALSE
2003,IT-SRo,FALSE,FALSE
2004,IT-SRo,FALSE,FALSE
2005,IT-SRo,FALSE,FALSE
2006,IT-SRo,FALSE,FALSE
2007,IT-SRo,FALSE,FALSE
2008,IT-SRo,FALSE,FALSE
2009,IT-SRo,FALSE,FALSE
2010,IT-SRo,FALSE,FALSE
2011,IT-SRo,FALSE,FALSE
2012,IT-SRo,FALSE,FALSE
2013,IT-SRo,TRUE,TRUE
2014,IT-SRo,TRUE,TRUE
2008,IT-Tor,FALSE,FALSE
2009,IT-Tor,FALSE,FALSE
2010,IT-Tor,FALSE,FALSE
2011,IT-Tor,FALSE,FALSE
2012,IT-Tor,FALSE,FALSE
2013,IT-Tor,FALSE,FALSE
2014,IT-Tor,FALSE,FALSE
2001,IT-Tor,TRUE,TRUE
2002,IT-Tor,TRUE,TRUE
2003,IT-Tor,TRUE,TRUE
2004,IT-Tor,TRUE,TRUE
2005,IT-Tor,TRUE,TRUE
2006,IT-Tor,TRUE,TRUE
2007,IT-Tor,TRUE,TRUE
2003,JP-MBF,TRUE,TRUE
2004,JP-MBF,FALSE,FALSE
2005,JP-MBF,FALSE,FALSE
2001,JP-MBF,TRUE,TRUE
2002,JP-MBF,TRUE,TRUE
2006,JP-MBF,TRUE,TRUE
2007,JP-MBF,TRUE,TRUE
2008,JP-MBF,TRUE,TRUE
2009,JP-MBF,TRUE,TRUE
2010,JP-MBF,TRUE,TRUE
2011,JP-MBF,TRUE,TRUE
2012,JP-MBF,TRUE,TRUE
2013,JP-MBF,TRUE,TRUE
2014,JP-MBF,TRUE,TRUE
2002,JP-SMF,FALSE,FALSE
2003,JP-SMF,FALSE,FALSE
2004,JP-SMF,FALSE,FALSE
2005,JP-SMF,FALSE,FALSE
2006,JP-SMF,FALSE,FALSE
2001,JP-SMF,TRUE,TRUE
2007,JP-SMF,TRUE,TRUE
2008,JP-SMF,TRUE,TRUE
2009,JP-SMF,TRUE,TRUE
2010,JP-SMF,TRUE,TRUE
2011,JP-SMF,TRUE,TRUE
2012,JP-SMF,TRUE,TRUE
2013,JP-SMF,TRUE,TRUE
2014,JP-SMF,TRUE,TRUE
2004,NL-Hor,FALSE,FALSE
2005,NL-Hor,FALSE,FALSE
2006,NL-Hor,FALSE,FALSE
2007,NL-Hor,FALSE,FALSE
2008,NL-Hor,FALSE,FALSE
2009,NL-Hor,FALSE,FALSE
2010,NL-Hor,FALSE,FALSE
2011,NL-Hor,FALSE,FALSE
2001,NL-Hor,TRUE,TRUE
2002,NL-Hor,TRUE,TRUE
2003,NL-Hor,TRUE,TRUE
2012,NL-Hor,TRUE,TRUE
2013,NL-Hor,TRUE,TRUE
2014,NL-Hor,TRUE,TRUE
2001,NL-Loo,FALSE,FALSE
2002,NL-Loo,FALSE,FALSE
2003,NL-Loo,FALSE,FALSE
2004,NL-Loo,FALSE,FALSE
2005,NL-Loo,FALSE,FALSE
2006,NL-Loo,FALSE,FALSE
2007,NL-Loo,FALSE,FALSE
2008,NL-Loo,FALSE,FALSE
2009,NL-Loo,FALSE,FALSE
2010,NL-Loo,FALSE,FALSE
2011,NL-Loo,FALSE,FALSE
2012,NL-Loo,FALSE,FALSE
2013,NL-Loo,FALSE,FALSE
2014,NL-Loo,TRUE,TRUE
2011,NO-Adv,TRUE,TRUE
2012,NO-Adv,TRUE,TRUE
2013,NO-Adv,FALSE,FALSE
2014,NO-Adv,FALSE,FALSE
2001,NO-Adv,TRUE,TRUE
2002,NO-Adv,TRUE,TRUE
2003,NO-Adv,TRUE,TRUE
2004,NO-Adv,TRUE,TRUE
2005,NO-Adv,TRUE,TRUE
2006,NO-Adv,TRUE,TRUE
2007,NO-Adv,TRUE,TRUE
2008,NO-Adv,TRUE,TRUE
2009,NO-Adv,TRUE,TRUE
2010,NO-Adv,TRUE,TRUE
2008,NO-Blv,FALSE,FALSE
2009,NO-Blv,FALSE,FALSE
2001,NO-Blv,TRUE,TRUE
2002,NO-Blv,TRUE,TRUE
2003,NO-Blv,TRUE,TRUE
2004,NO-Blv,TRUE,TRUE
2005,NO-Blv,TRUE,TRUE
2006,NO-Blv,TRUE,TRUE
2007,NO-Blv,TRUE,TRUE
2010,NO-Blv,TRUE,TRUE
2011,NO-Blv,TRUE,TRUE
2012,NO-Blv,TRUE,TRUE
2013,NO-Blv,TRUE,TRUE
2014,NO-Blv,TRUE,TRUE
2002,RU-Che,FALSE,FALSE
2003,RU-Che,FALSE,FALSE
2004,RU-Che,FALSE,FALSE
2005,RU-Che,FALSE,FALSE
2001,RU-Che,TRUE,TRUE
2006,RU-Che,TRUE,TRUE
2007,RU-Che,TRUE,TRUE
2008,RU-Che,TRUE,TRUE
2009,RU-Che,TRUE,TRUE
2010,RU-Che,TRUE,TRUE
2011,RU-Che,TRUE,TRUE
2012,RU-Che,TRUE,TRUE
2013,RU-Che,TRUE,TRUE
2014,RU-Che,TRUE,TRUE
2003,RU-Cok,FALSE,FALSE
2004,RU-Cok,FALSE,FALSE
2005,RU-Cok,FALSE,FALSE
2006,RU-Cok,FALSE,FALSE
2007,RU-Cok,FALSE,FALSE
2008,RU-Cok,FALSE,FALSE
2009,RU-Cok,FALSE,FALSE
2010,RU-Cok,FALSE,FALSE
2011,RU-Cok,FALSE,FALSE
2012,RU-Cok,FALSE,FALSE
2013,RU-Cok,FALSE,FALSE
2014,RU-Cok,TRUE,TRUE
2001,RU-Cok,TRUE,TRUE
2002,RU-Cok,TRUE,TRUE
2001,RU-Fyo,FALSE,FALSE
2002,RU-Fyo,FALSE,FALSE
2003,RU-Fyo,FALSE,FALSE
2004,RU-Fyo,FALSE,FALSE
2005,RU-Fyo,FALSE,FALSE
2006,RU-Fyo,FALSE,FALSE
2007,RU-Fyo,FALSE,FALSE
2008,RU-Fyo,FALSE,FALSE
2009,RU-Fyo,FALSE,FALSE
2010,RU-Fyo,FALSE,FALSE
2011,RU-Fyo,FALSE,FALSE
2012,RU-Fyo,FALSE,FALSE
2013,RU-Fyo,FALSE,FALSE
2014,RU-Fyo,FALSE,FALSE
2002,RU-Ha1,FALSE,FALSE
2003,RU-Ha1,FALSE,FALSE
2004,RU-Ha1,FALSE,FALSE
2001,RU-Ha1,TRUE,TRUE
2005,RU-Ha1,TRUE,TRUE
2006,RU-Ha1,TRUE,TRUE
2007,RU-Ha1,TRUE,TRUE
2008,RU-Ha1,TRUE,TRUE
2009,RU-Ha1,TRUE,TRUE
2010,RU-Ha1,TRUE,TRUE
2011,RU-Ha1,TRUE,TRUE
2012,RU-Ha1,TRUE,TRUE
2013,RU-Ha1,TRUE,TRUE
2014,RU-Ha1,TRUE,TRUE
2005,SD-Dem,FALSE,FALSE
2006,SD-Dem,TRUE,TRUE
2007,SD-Dem,FALSE,FALSE
2008,SD-Dem,FALSE,FALSE
2009,SD-Dem,FALSE,FALSE
2001,SD-Dem,TRUE,TRUE
2002,SD-Dem,TRUE,TRUE
2003,SD-Dem,TRUE,TRUE
2004,SD-Dem,TRUE,TRUE
2010,SD-Dem,TRUE,TRUE
2011,SD-Dem,TRUE,TRUE
2012,SD-Dem,TRUE,TRUE
2013,SD-Dem,TRUE,TRUE
2014,SD-Dem,TRUE,TRUE
2010,SN-Dhr,FALSE,FALSE
2011,SN-Dhr,FALSE,FALSE
2012,SN-Dhr,FALSE,FALSE
2013,SN-Dhr,FALSE,FALSE
2001,SN-Dhr,TRUE,TRUE
2002,SN-Dhr,TRUE,TRUE
2003,SN-Dhr,TRUE,TRUE
2004,SN-Dhr,TRUE,TRUE
2005,SN-Dhr,TRUE,TRUE
2006,SN-Dhr,TRUE,TRUE
2007,SN-Dhr,TRUE,TRUE
2008,SN-Dhr,TRUE,TRUE
2009,SN-Dhr,TRUE,TRUE
2014,SN-Dhr,TRUE,TRUE
2009,US-AR1,FALSE,FALSE
2010,US-AR1,FALSE,FALSE
2011,US-AR1,FALSE,FALSE
2012,US-AR1,FALSE,FALSE
2001,US-AR1,TRUE,TRUE
2002,US-AR1,TRUE,TRUE
2003,US-AR1,TRUE,TRUE
2004,US-AR1,TRUE,TRUE
2005,US-AR1,TRUE,TRUE
2006,US-AR1,TRUE,TRUE
2007,US-AR1,TRUE,TRUE
2008,US-AR1,TRUE,TRUE
2013,US-AR1,TRUE,TRUE
2014,US-AR1,TRUE,TRUE
2009,US-AR2,FALSE,FALSE
2010,US-AR2,FALSE,FALSE
2011,US-AR2,FALSE,FALSE
2012,US-AR2,FALSE,FALSE
2001,US-AR2,TRUE,TRUE
2002,US-AR2,TRUE,TRUE
2003,US-AR2,TRUE,TRUE
2004,US-AR2,TRUE,TRUE
2005,US-AR2,TRUE,TRUE
2006,US-AR2,TRUE,TRUE
2007,US-AR2,TRUE,TRUE
2008,US-AR2,TRUE,TRUE
2013,US-AR2,TRUE,TRUE
2014,US-AR2,TRUE,TRUE
2005,US-ARb,FALSE,FALSE
2006,US-ARb,FALSE,FALSE
2001,US-ARb,TRUE,TRUE
2002,US-ARb,TRUE,TRUE
2003,US-ARb,TRUE,TRUE
2004,US-ARb,TRUE,TRUE
2007,US-ARb,TRUE,TRUE
2008,US-ARb,TRUE,TRUE
2009,US-ARb,TRUE,TRUE
2010,US-ARb,TRUE,TRUE
2011,US-ARb,TRUE,TRUE
2012,US-ARb,TRUE,TRUE
2013,US-ARb,TRUE,TRUE
2014,US-ARb,TRUE,TRUE
2005,US-ARc,FALSE,FALSE
2006,US-ARc,FALSE,FALSE
2001,US-ARc,TRUE,TRUE
2002,US-ARc,TRUE,TRUE
2003,US-ARc,TRUE,TRUE
2004,US-ARc,TRUE,TRUE
2007,US-ARc,TRUE,TRUE
2008,US-ARc,TRUE,TRUE
2009,US-ARc,TRUE,TRUE
2010,US-ARc,TRUE,TRUE
2011,US-ARc,TRUE,TRUE
2012,US-ARc,TRUE,TRUE
2013,US-ARc,TRUE,TRUE
2014,US-ARc,TRUE,TRUE
2003,US-ARM,FALSE,FALSE
2004,US-ARM,FALSE,FALSE
2005,US-ARM,FALSE,FALSE
2006,US-ARM,FALSE,FALSE
2007,US-ARM,FALSE,FALSE
2008,US-ARM,FALSE,FALSE
2009,US-ARM,FALSE,FALSE
2010,US-ARM,FALSE,FALSE
2011,US-ARM,FALSE,FALSE
2012,US-ARM,FALSE,FALSE
2001,US-ARM,TRUE,TRUE
2002,US-ARM,TRUE,TRUE
2013,US-ARM,TRUE,TRUE
2014,US-ARM,TRUE,TRUE
2001,US-Blo,FALSE,FALSE
2002,US-Blo,FALSE,FALSE
2003,US-Blo,FALSE,FALSE
2004,US-Blo,FALSE,FALSE
2005,US-Blo,FALSE,FALSE
2006,US-Blo,FALSE,FALSE
2007,US-Blo,FALSE,FALSE
2008,US-Blo,TRUE,TRUE
2009,US-Blo,TRUE,TRUE
2010,US-Blo,TRUE,TRUE
2011,US-Blo,TRUE,TRUE
2012,US-Blo,TRUE,TRUE
2013,US-Blo,TRUE,TRUE
2014,US-Blo,TRUE,TRUE
2001,US-Cop,FALSE,FALSE
2002,US-Cop,FALSE,FALSE
2003,US-Cop,FALSE,FALSE
2004,US-Cop,TRUE,TRUE
2005,US-Cop,TRUE,TRUE
2006,US-Cop,FALSE,FALSE
2007,US-Cop,FALSE,FALSE
2008,US-Cop,TRUE,TRUE
2009,US-Cop,TRUE,TRUE
2010,US-Cop,TRUE,TRUE
2011,US-Cop,TRUE,TRUE
2012,US-Cop,TRUE,TRUE
2013,US-Cop,TRUE,TRUE
2014,US-Cop,TRUE,TRUE
2001,US-GBT,FALSE,FALSE
2002,US-GBT,FALSE,FALSE
2003,US-GBT,FALSE,FALSE
2004,US-GBT,TRUE,TRUE
2005,US-GBT,TRUE,TRUE
2006,US-GBT,TRUE,TRUE
2007,US-GBT,TRUE,TRUE
2008,US-GBT,TRUE,TRUE
2009,US-GBT,TRUE,TRUE
2010,US-GBT,TRUE,TRUE
2011,US-GBT,TRUE,TRUE
2012,US-GBT,TRUE,TRUE
2013,US-GBT,TRUE,TRUE
2014,US-GBT,TRUE,TRUE
2004,US-GLE,TRUE,TRUE
2005,US-GLE,FALSE,FALSE
2006,US-GLE,FALSE,FALSE
2007,US-GLE,FALSE,FALSE
2008,US-GLE,FALSE,FALSE
2009,US-GLE,FALSE,FALSE
2010,US-GLE,FALSE,FALSE
2011,US-GLE,FALSE,FALSE
2012,US-GLE,FALSE,FALSE
2013,US-GLE,FALSE,FALSE
2014,US-GLE,FALSE,FALSE
2001,US-GLE,TRUE,TRUE
2002,US-GLE,TRUE,TRUE
2003,US-GLE,TRUE,TRUE
2001,US-Ha1,FALSE,FALSE
2002,US-Ha1,FALSE,FALSE
2003,US-Ha1,FALSE,FALSE
2004,US-Ha1,FALSE,FALSE
2005,US-Ha1,FALSE,FALSE
2006,US-Ha1,FALSE,FALSE
2007,US-Ha1,FALSE,FALSE
2008,US-Ha1,FALSE,FALSE
2009,US-Ha1,FALSE,FALSE
2010,US-Ha1,FALSE,FALSE
2011,US-Ha1,FALSE,FALSE
2012,US-Ha1,FALSE,FALSE
2013,US-Ha1,TRUE,TRUE
2014,US-Ha1,TRUE,TRUE
2003,US-KS2,FALSE,FALSE
2004,US-KS2,FALSE,FALSE
2005,US-KS2,FALSE,FALSE
2006,US-KS2,FALSE,FALSE
2001,US-KS2,TRUE,TRUE
2002,US-KS2,TRUE,TRUE
2007,US-KS2,TRUE,TRUE
2008,US-KS2,TRUE,TRUE
2009,US-KS2,TRUE,TRUE
2010,US-KS2,TRUE,TRUE
2011,US-KS2,TRUE,TRUE
2012,US-KS2,TRUE,TRUE
2013,US-KS2,TRUE,TRUE
2014,US-KS2,TRUE,TRUE
2001,US-Los,FALSE,FALSE
2002,US-Los,FALSE,FALSE
2003,US-Los,FALSE,FALSE
2004,US-Los,FALSE,FALSE
2005,US-Los,FALSE,FALSE
2006,US-Los,FALSE,FALSE
2007,US-Los,FALSE,FALSE
2008,US-Los,FALSE,FALSE
2009,US-Los,TRUE,TRUE
2010,US-Los,FALSE,FALSE
2011,US-Los,TRUE,TRUE
2012,US-Los,TRUE,TRUE
2013,US-Los,TRUE,TRUE
2014,US-Los,FALSE,FALSE
2004,US-Me1,FALSE,FALSE
2005,US-Me1,FALSE,FALSE
2001,US-Me1,TRUE,TRUE
2002,US-Me1,TRUE,TRUE
2003,US-Me1,TRUE,TRUE
2006,US-Me1,TRUE,TRUE
2007,US-Me1,TRUE,TRUE
2008,US-Me1,TRUE,TRUE
2009,US-Me1,TRUE,TRUE
2010,US-Me1,TRUE,TRUE
2011,US-Me1,TRUE,TRUE
2012,US-Me1,TRUE,TRUE
2013,US-Me1,TRUE,TRUE
2014,US-Me1,TRUE,TRUE
2002,US-Me2,FALSE,FALSE
2003,US-Me2,FALSE,FALSE
2004,US-Me2,FALSE,FALSE
2005,US-Me2,FALSE,FALSE
2006,US-Me2,FALSE,FALSE
2007,US-Me2,FALSE,FALSE
2008,US-Me2,FALSE,FALSE
2009,US-Me2,FALSE,FALSE
2010,US-Me2,FALSE,FALSE
2011,US-Me2,FALSE,FALSE
2012,US-Me2,FALSE,FALSE
2013,US-Me2,FALSE,FALSE
2014,US-Me2,FALSE,FALSE
2001,US-Me2,TRUE,TRUE
2010,US-Me6,FALSE,FALSE
2011,US-Me6,FALSE,FALSE
2012,US-Me6,FALSE,FALSE
2013,US-Me6,FALSE,FALSE
2014,US-Me6,FALSE,FALSE
2001,US-Me6,TRUE,TRUE
2002,US-Me6,TRUE,TRUE
2003,US-Me6,TRUE,TRUE
2004,US-Me6,TRUE,TRUE
2005,US-Me6,TRUE,TRUE
2006,US-Me6,TRUE,TRUE
2007,US-Me6,TRUE,TRUE
2008,US-Me6,TRUE,TRUE
2009,US-Me6,TRUE,TRUE
2001,US-MMS,FALSE,FALSE
2002,US-MMS,FALSE,FALSE
2003,US-MMS,FALSE,FALSE
2004,US-MMS,FALSE,FALSE
2005,US-MMS,FALSE,FALSE
2006,US-MMS,FALSE,FALSE
2007,US-MMS,FALSE,FALSE
2008,US-MMS,FALSE,FALSE
2009,US-MMS,FALSE,FALSE
2010,US-MMS,FALSE,FALSE
2011,US-MMS,FALSE,FALSE
2012,US-MMS,FALSE,FALSE
2013,US-MMS,FALSE,FALSE
2014,US-MMS,FALSE,FALSE
2010,US-Myb,TRUE,TRUE
2011,US-Myb,FALSE,FALSE
2012,US-Myb,FALSE,FALSE
2013,US-Myb,FALSE,FALSE
2014,US-Myb,FALSE,FALSE
2001,US-Myb,TRUE,TRUE
2002,US-Myb,TRUE,TRUE
2003,US-Myb,TRUE,TRUE
2004,US-Myb,TRUE,TRUE
2005,US-Myb,TRUE,TRUE
2006,US-Myb,TRUE,TRUE
2007,US-Myb,TRUE,TRUE
2008,US-Myb,TRUE,TRUE
2009,US-Myb,TRUE,TRUE
2001,US-Ne1,FALSE,FALSE
2002,US-Ne1,FALSE,FALSE
2003,US-Ne1,FALSE,FALSE
2004,US-Ne1,FALSE,FALSE
2005,US-Ne1,FALSE,FALSE
2006,US-Ne1,FALSE,FALSE
2007,US-Ne1,FALSE,FALSE
2008,US-Ne1,FALSE,FALSE
2009,US-Ne1,FALSE,FALSE
2010,US-Ne1,FALSE,FALSE
2011,US-Ne1,FALSE,FALSE
2012,US-Ne1,FALSE,FALSE
2013,US-Ne1,FALSE,FALSE
2014,US-Ne1,TRUE,TRUE
2001,US-Ne2,FALSE,FALSE
2002,US-Ne2,FALSE,FALSE
2003,US-Ne2,FALSE,FALSE
2004,US-Ne2,FALSE,FALSE
2005,US-Ne2,FALSE,FALSE
2006,US-Ne2,FALSE,FALSE
2007,US-Ne2,FALSE,FALSE
2008,US-Ne2,FALSE,FALSE
2009,US-Ne2,FALSE,FALSE
2010,US-Ne2,FALSE,FALSE
2011,US-Ne2,FALSE,FALSE
2012,US-Ne2,FALSE,FALSE
2013,US-Ne2,FALSE,FALSE
2014,US-Ne2,TRUE,TRUE
2001,US-Ne3,FALSE,FALSE
2002,US-Ne3,FALSE,FALSE
2003,US-Ne3,FALSE,FALSE
2004,US-Ne3,FALSE,FALSE
2005,US-Ne3,FALSE,FALSE
2006,US-Ne3,FALSE,FALSE
2007,US-Ne3,FALSE,FALSE
2008,US-Ne3,FALSE,FALSE
2009,US-Ne3,FALSE,FALSE
2010,US-Ne3,FALSE,FALSE
2011,US-Ne3,FALSE,FALSE
2012,US-Ne3,FALSE,FALSE
2013,US-Ne3,FALSE,FALSE
2014,US-Ne3,TRUE,TRUE
2001,US-NR1,FALSE,FALSE
2002,US-NR1,FALSE,FALSE
2003,US-NR1,FALSE,FALSE
2004,US-NR1,FALSE,FALSE
2005,US-NR1,FALSE,FALSE
2006,US-NR1,FALSE,FALSE
2007,US-NR1,FALSE,FALSE
2008,US-NR1,FALSE,FALSE
2009,US-NR1,FALSE,FALSE
2010,US-NR1,FALSE,FALSE
2011,US-NR1,FALSE,FALSE
2012,US-NR1,FALSE,FALSE
2013,US-NR1,FALSE,FALSE
2014,US-NR1,FALSE,FALSE
2011,US-ORv,FALSE,FALSE
2001,US-ORv,TRUE,TRUE
2002,US-ORv,TRUE,TRUE
2003,US-ORv,TRUE,TRUE
2004,US-ORv,TRUE,TRUE
2005,US-ORv,TRUE,TRUE
2006,US-ORv,TRUE,TRUE
2007,US-ORv,TRUE,TRUE
2008,US-ORv,TRUE,TRUE
2009,US-ORv,TRUE,TRUE
2010,US-ORv,TRUE,TRUE
2012,US-ORv,TRUE,TRUE
2013,US-ORv,TRUE,TRUE
2014,US-ORv,TRUE,TRUE
2001,US-PFa,FALSE,FALSE
2002,US-PFa,FALSE,FALSE
2003,US-PFa,FALSE,FALSE
2004,US-PFa,FALSE,FALSE
2005,US-PFa,FALSE,FALSE
2006,US-PFa,FALSE,FALSE
2007,US-PFa,FALSE,FALSE
2008,US-PFa,FALSE,FALSE
2009,US-PFa,FALSE,FALSE
2010,US-PFa,FALSE,FALSE
2011,US-PFa,FALSE,FALSE
2012,US-PFa,FALSE,FALSE
2013,US-PFa,FALSE,FALSE
2014,US-PFa,FALSE,FALSE
2010,US-Prr,FALSE,FALSE
2011,US-Prr,FALSE,FALSE
2012,US-Prr,FALSE,FALSE
2013,US-Prr,FALSE,FALSE
2001,US-Prr,TRUE,TRUE
2002,US-Prr,TRUE,TRUE
2003,US-Prr,TRUE,TRUE
2004,US-Prr,TRUE,TRUE
2005,US-Prr,TRUE,TRUE
2006,US-Prr,TRUE,TRUE
2007,US-Prr,TRUE,TRUE
2008,US-Prr,TRUE,TRUE
2009,US-Prr,TRUE,TRUE
2014,US-Prr,TRUE,TRUE
2008,US-SRG,FALSE,FALSE
2009,US-SRG,FALSE,FALSE
2010,US-SRG,FALSE,FALSE
2011,US-SRG,FALSE,FALSE
2012,US-SRG,FALSE,FALSE
2013,US-SRG,FALSE,FALSE
2014,US-SRG,FALSE,FALSE
2001,US-SRG,TRUE,TRUE
2002,US-SRG,TRUE,TRUE
2003,US-SRG,TRUE,TRUE
2004,US-SRG,TRUE,TRUE
2005,US-SRG,TRUE,TRUE
2006,US-SRG,TRUE,TRUE
2007,US-SRG,TRUE,TRUE
2004,US-SRM,FALSE,FALSE
2005,US-SRM,FALSE,FALSE
2006,US-SRM,FALSE,FALSE
2007,US-SRM,FALSE,FALSE
2008,US-SRM,FALSE,FALSE
2009,US-SRM,FALSE,FALSE
2010,US-SRM,FALSE,FALSE
2011,US-SRM,FALSE,FALSE
2012,US-SRM,FALSE,FALSE
2013,US-SRM,FALSE,FALSE
2014,US-SRM,FALSE,FALSE
2001,US-SRM,TRUE,TRUE
2002,US-SRM,TRUE,TRUE
2003,US-SRM,TRUE,TRUE
2001,US-Syv,FALSE,FALSE
2002,US-Syv,FALSE,FALSE
2003,US-Syv,FALSE,FALSE
2004,US-Syv,FALSE,FALSE
2005,US-Syv,FALSE,FALSE
2006,US-Syv,FALSE,FALSE
2007,US-Syv,FALSE,FALSE
2008,US-Syv,FALSE,FALSE
2009,US-Syv,TRUE,TRUE
2010,US-Syv,TRUE,TRUE
2011,US-Syv,TRUE,TRUE
2012,US-Syv,FALSE,FALSE
2013,US-Syv,FALSE,FALSE
2014,US-Syv,FALSE,FALSE
2001,US-Ton,FALSE,FALSE
2002,US-Ton,FALSE,FALSE
2003,US-Ton,FALSE,FALSE
2004,US-Ton,FALSE,FALSE
2005,US-Ton,FALSE,FALSE
2006,US-Ton,FALSE,FALSE
2007,US-Ton,FALSE,FALSE
2008,US-Ton,FALSE,FALSE
2009,US-Ton,FALSE,FALSE
2010,US-Ton,FALSE,FALSE
2011,US-Ton,FALSE,FALSE
2012,US-Ton,FALSE,FALSE
2013,US-Ton,FALSE,FALSE
2014,US-Ton,FALSE,FALSE
2012,US-Tw1,FALSE,FALSE
2013,US-Tw1,FALSE,FALSE
2014,US-Tw1,FALSE,FALSE
2001,US-Tw1,TRUE,TRUE
2002,US-Tw1,TRUE,TRUE
2003,US-Tw1,TRUE,TRUE
2004,US-Tw1,TRUE,TRUE
2005,US-Tw1,TRUE,TRUE
2006,US-Tw1,TRUE,TRUE
2007,US-Tw1,TRUE,TRUE
2008,US-Tw1,TRUE,TRUE
2009,US-Tw1,TRUE,TRUE
2010,US-Tw1,TRUE,TRUE
2011,US-Tw1,TRUE,TRUE
2012,US-Tw2,FALSE,FALSE
2013,US-Tw2,FALSE,FALSE
2001,US-Tw2,TRUE,TRUE
2002,US-Tw2,TRUE,TRUE
2003,US-Tw2,TRUE,TRUE
2004,US-Tw2,TRUE,TRUE
2005,US-Tw2,TRUE,TRUE
2006,US-Tw2,TRUE,TRUE
2007,US-Tw2,TRUE,TRUE
2008,US-Tw2,TRUE,TRUE
2009,US-Tw2,TRUE,TRUE
2010,US-Tw2,TRUE,TRUE
2011,US-Tw2,TRUE,TRUE
2014,US-Tw2,TRUE,TRUE
2013,US-Tw3,FALSE,FALSE
2014,US-Tw3,FALSE,FALSE
